purchase_id,date,supplier_name,item_name,category,unit,quantity_purchased,unit_cost,total_cost,delivery_status,expected_delivery,payment_method,notes
P2763,2024-08-16,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 18, 8, 95","12.5, 1.2, 0.8, 0.1",212.5,Completed,,Bank Transfer,
P2764,2024-08-23,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 21, 9, 87","12.5, 1.2, 0.8, 0.1",266.1,Completed,,Bank Transfer,
P2765,2024-08-30,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 14, 10, 67","12.5, 1.2, 0.8, 0.1",219.0,Completed,,Bank Transfer,
P2766,2024-09-06,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 23, 5, 86","12.5, 1.2, 0.8, 0.1",290.2,Completed,,Bank Transfer,
P2767,2024-09-13,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 36, 10, 51","12.5, 1.2, 0.8, 0.1",281.3,Completed,,Bank Transfer,
P2768,2024-09-20,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 38, 7, 78","12.5, 1.2, 0.8, 0.1",284.0,Completed,,Bank Transfer,
P2769,2024-09-27,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 32, 10, 66","12.5, 1.2, 0.8, 0.1",165.5,Completed,,Bank Transfer,
P2770,2024-10-04,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 15, 7, 79","12.5, 1.2, 0.8, 0.1",219.0,Completed,,Bank Transfer,
P2771,2024-10-11,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 24, 9, 79","12.5, 1.2, 0.8, 0.1",181.4,Completed,,Bank Transfer,
P2772,2024-10-18,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 25, 8, 85","12.5, 1.2, 0.8, 0.1",207.4,Completed,,Bank Transfer,
P2773,2024-10-25,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 10, 8, 50","12.5, 1.2, 0.8, 0.1",185.9,Completed,,Bank Transfer,
P2774,2024-11-01,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 23, 7, 80","12.5, 1.2, 0.8, 0.1",203.7,Completed,,Bank Transfer,
P2775,2024-11-08,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 24, 5, 77","12.5, 1.2, 0.8, 0.1",278.0,Completed,,Bank Transfer,
P2776,2024-11-15,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 14, 9, 82","12.5, 1.2, 0.8, 0.1",119.7,Completed,,Bank Transfer,
P2777,2024-11-22,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 40, 6, 84","12.5, 1.2, 0.8, 0.1",298.7,Completed,,Bank Transfer,
P2778,2024-11-29,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 14, 8, 83","12.5, 1.2, 0.8, 0.1",206.5,Completed,,Bank Transfer,
P2779,2024-12-06,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 35, 9, 58","12.5, 1.2, 0.8, 0.1",130.0,Completed,,Bank Transfer,
P2780,2024-12-13,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 38, 8, 93","12.5, 1.2, 0.8, 0.1",173.8,Completed,,Bank Transfer,
P2781,2024-12-20,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 32, 10, 98","12.5, 1.2, 0.8, 0.1",143.7,Completed,,Bank Transfer,
P2782,2024-12-27,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 18, 5, 78","12.5, 1.2, 0.8, 0.1",245.9,Completed,,Bank Transfer,
